Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2023-03-05,Reims,Ajaccio,H,12,5,3,1,19,21,2,1,3,3,0,0
2023-03-05,Strasbourg,Brest,A,17,8,4,1,14,17,9,2,2,1,0,0
2023-03-05,Toulouse,Clermont,A,9,12,0,3,20,4,4,5,4,1,0,0
2023-03-05,Lyon,Lorient,D,17,11,5,1,19,6,6,5,1,0,0,0
2023-03-10,Lille,Lyon,D,8,6,6,5,20,19,4,0,5,4,0,0
2023-03-11,Brest,Paris SG,A,7,17,2,8,6,12,6,3,1,1,0,0
2023-03-11,Auxerre,Rennes,D,12,7,0,2,14,11,8,0,2,2,0,0
2023-03-12,Ajaccio,Montpellier,A,7,12,1,4,13,18,1,3,2,2,0,0
2023-03-12,Angers,Toulouse,A,13,8,2,5,8,11,6,8,0,1,0,0
2023-03-12,Lorient,Troyes,H,16,9,6,2,11,10,1,4,0,2,0,0
2023-03-12,Nantes,Nice,D,10,16,3,8,9,11,1,10,1,1,0,0
2023-03-12,Monaco,Reims,A,14,17,3,8,9,14,3,3,1,2,0,0
2023-03-12,Marseille,Strasbourg,D,7,24,4,9,6,15,1,8,0,4,1,0
2023-03-12,Clermont,Lens,A,9,13,6,6,13,13,6,4,1,2,0,0
2023-03-17,Lyon,Nantes,D,11,11,6,5,13,7,5,2,0,1,0,0
2023-03-18,Lens,Angers,H,12,3,6,1,7,15,4,4,0,0,0,0
2023-03-18,Toulouse,Lille,A,16,18,4,5,12,2,12,8,2,0,0,0
2023-03-19,Ajaccio,Monaco,A,10,8,1,4,20,13,1,4,2,1,1,0
2023-03-19,Montpellier,Clermont,H,23,16,9,8,15,15,11,4,3,1,1,0
2023-03-19,Nice,Lorient,D,16,9,1,3,13,10,10,2,0,2,0,1
2023-03-19,Strasbourg,Auxerre,H,13,8,6,1,14,11,5,4,2,1,0,0
2023-03-19,Troyes,Brest,D,15,9,5,2,12,10,7,4,1,1,0,0
2023-03-19,Paris SG,Rennes,A,17,10,8,3,11,12,6,3,1,1,0,0
2023-03-19,Reims,Marseille,A,19,12,6,5,13,11,6,5,2,3,0,0
2023-03-31,Marseille,Montpellier,D,13,9,2,3,15,9,1,3,2,2,0,0
2023-04-01,Rennes,Lens,A,10,12,3,4,13,11,5,5,2,2,0,0
2023-04-01,Auxerre,Troyes,H,13,14,5,2,7,15,4,5,0,0,0,0
2023-04-02,Angers,Nice,D,13,12,6,3,8,11,5,2,1,1,0,0
2023-04-02,Brest,Toulouse,H,17,8,7,3,16,12,4,2,2,5,0,1
2023-04-02,Clermont,Ajaccio,H,14,3,6,2,15,22,5,1,2,5,0,1
2023-04-02,Nantes,Reims,A,12,14,6,9,10,13,3,4,1,2,0,0
2023-04-02,Monaco,Strasbourg,H,9,13,7,6,15,17,3,3,3,1,1,0
2023-04-02,Paris SG,Lyon,A,16,10,5,3,10,16,7,1,3,3,0,0
2023-04-02,Lille,Lorient,H,20,2,7,1,14,9,5,1,3,3,0,1
2023-04-07,Lens,Strasbourg,H,13,13,9,3,19,19,5,1,1,5,0,1
2023-04-08,Angers,Lille,H,7,15,5,5,18,18,3,6,2,3,0,0
2023-04-08,Nice,Paris SG,A,21,13,7,4,8,2,10,5,1,0,0,0
2023-04-09,Lorient,Marseille,D,9,13,5,2,10,18,3,6,0,2,0,0
2023-04-09,Troyes,Clermont,A,9,12,3,4,18,9,3,2,3,2,0,0
2023-04-09,Nantes,Monaco,D,9,16,2,10,13,11,6,8,3,1,0,0
2023-04-09,Montpellier,Toulouse,A,16,15,8,8,16,19,4,3,0,2,0,0
2023-04-09,Ajaccio,Auxerre,A,9,11,2,4,13,15,7,5,1,3,0,0
2023-04-09,Reims,Brest,D,22,12,7,5,9,13,6,3,0,1,0,0
2023-04-09,Lyon,Rennes,H,11,11,3,3,14,17,7,2,2,2,0,0
2023-04-14,Toulouse,Lyon,A,13,14,6,3,14,10,8,5,1,4,0,0
2023-04-15,Rennes,Reims,H,23,5,8,1,12,14,6,4,1,2,0,0
2023-04-15,Paris SG,Lens,H,15,14,7,7,12,8,3,10,0,0,0,1
2023-04-16,Monaco,Lorient,H,11,7,7,4,18,10,5,3,0,1,0,0
2023-04-16,Strasbourg,Ajaccio,H,12,8,6,1,14,19,5,0,2,5,0,0
2023-04-16,Marseille,Troyes,H,28,4,6,2,13,8,8,1,0,2,0,0
2023-04-16,Brest,Nice,H,14,12,3,6,15,14,3,5,1,3,0,0
2023-04-16,Auxerre,Nantes,H,13,17,7,7,14,8,3,6,2,2,0,0
2023-04-16,Clermont,Angers,H,12,7,5,4,12,15,6,6,1,3,2,0
2023-04-16,Lille,Montpellier,H,17,4,7,1,15,19,8,4,1,3,0,0
2023-04-21,Angers,Paris SG,A,16,10,4,4,6,8,5,8,0,0,0,0
2023-04-22,Auxerre,Lille,D,8,14,4,6,12,12,4,4,0,1,0,0
2023-04-22,Lens,Monaco,H,21,11,8,4,8,14,2,4,0,2,0,0
2023-04-23,Lyon,Marseille,A,7,14,2,7,11,18,5,3,2,1,0,0
2023-04-23,Montpellier,Rennes,H,11,16,2,4,11,13,4,4,3,2,1,0
2023-04-23,Nantes,Troyes,D,19,9,9,4,12,10,13,4,1,0,0,0
2023-04-23,Lorient,Toulouse,A,9,13,1,4,13,12,2,7,3,2,0,0
2023-04-23,Ajaccio,Brest,D,3,10,2,2,11,20,4,4,2,2,1,0
2023-04-23,Reims,Strasbourg,A,15,9,5,3,11,12,6,4,2,1,0,0
2023-04-23,Nice,Clermont,A,15,9,5,3,19,9,6,2,1,2,0,0
2023-04-28,Strasbourg,Lyon,A,11,7,3,4,13,24,5,4,2,4,0,1
2023-04-29,Lille,Ajaccio,H,10,2,5,0,10,13,9,0,1,2,0,0
2023-04-30,Rennes,Angers,H,13,4,4,2,14,11,7,5,1,2,0,0
2023-04-30,Troyes,Nice,A,9,29,6,13,7,10,3,14,0,2,0,0
2023-04-30,Monaco,Montpellier,A,7,19,4,9,11,12,3,11,2,1,0,0
2023-04-30,Marseille,Auxerre,H,26,11,4,3,7,6,12,1,1,0,0,0
2023-04-30,Clermont,Reims,H,6,13,2,2,8,12,5,6,0,2,1,0
2023-04-30,Paris SG,Lorient,A,13,14,4,7,15,17,2,3,4,3,1,0
2023-05-02,Toulouse,Lens,A,9,11,2,3,5,7,5,0,1,2,0,0
2023-05-03,Brest,Nantes,H,8,13,4,5,7,15,2,4,0,1,0,0
2023-05-06,Nice,Rennes,H,11,14,4,4,11,11,4,7,0,1,0,0
2023-05-06,Reims,Lille,H,14,11,4,5,17,10,4,7,2,3,0,0
2023-05-06,Lens,Marseille,H,9,14,3,3,12,16,7,7,5,2,0,0
2023-05-07,Lorient,Brest,H,6,15,3,2,13,22,4,6,3,2,1,0
2023-05-07,Angers,Monaco,A,10,14,3,6,13,17,4,3,3,2,0,0
2023-05-07,Ajaccio,Toulouse,D,4,15,2,5,10,8,4,7,3,0,0,0
2023-05-07,Auxerre,Clermont,D,11,9,4,4,19,13,2,2,1,0,0,0
2023-05-07,Nantes,Strasbourg,A,13,8,5,6,22,15,11,1,3,1,0,0
2023-05-07,Lyon,Montpellier,H,16,12,8,6,12,14,3,5,0,3,0,0
2023-05-07,Troyes,Paris SG,A,7,31,3,12,5,5,6,6,1,0,0,0
2023-05-12,Lens,Reims,H,8,17,6,3,6,19,0,14,1,3,1,0
2023-05-13,Strasbourg,Nice,H,12,9,3,4,14,8,2,3,1,1,0,0
2023-05-13,Paris SG,Ajaccio,H,16,7,9,2,7,6,8,3,1,1,1,1
2023-05-14,Marseille,Angers,H,14,4,6,1,17,9,7,0,1,2,0,0
2023-05-14,Monaco,Lille,D,8,10,1,4,19,13,3,4,0,2,0,0
2023-05-14,Toulouse,Nantes,D,14,8,6,1,6,13,10,5,1,1,0,0
2023-05-14,Brest,Auxerre,H,15,10,10,2,8,8,6,0,0,0,0,0
2023-05-14,Montpellier,Lorient,D,15,11,4,3,20,15,11,5,2,3,0,0
2023-05-14,Clermont,Lyon,H,9,15,6,4,17,10,5,2,3,3,0,0
2023-05-14,Rennes,Troyes,H,26,4,9,0,4,9,9,1,0,1,0,0
2023-05-19,Lyon,Monaco,H,22,16,11,9,8,14,2,8,0,3,0,0
2023-05-20,Nantes,Montpellier,A,13,13,3,6,14,8,10,6,4,0,0,0
2023-05-20,Lille,Marseille,H,12,8,3,3,14,20,3,4,3,2,0,0
2023-05-21,Lorient,Lens,A,13,15,5,7,14,13,3,5,2,2,0,0
2023-05-21,Auxerre,Paris SG,A,14,15,7,4,11,6,4,6,1,0,0,0
2023-05-21,Troyes,Strasbourg,D,8,16,3,5,9,17,4,6,1,1,1,1
2023-05-21,Nice,Toulouse,D,21,7,7,4,6,15,6,3,2,2,0,0
2023-05-21,Brest,Clermont,H,10,8,3,2,16,11,7,1,3,4,0,0
2023-05-21,Ajaccio,Rennes,A,2,13,0,7,8,14,2,5,1,2,1,0
2023-05-21,Reims,Angers,D,11,7,5,3,14,11,7,3,0,2,0,0
2023-05-27,Montpellier,Nice,A,14,23,8,15,12,16,2,10,0,3,0,0
2023-05-27,Strasbourg,Paris SG,D,17,7,5,2,9,8,4,2,1,2,0,0
2023-05-27,Toulouse,Auxerre,D,10,16,3,2,18,14,6,3,1,3,0,0
2023-05-27,Marseille,Brest,A,10,15,4,5,14,16,3,5,2,2,0,0
2023-05-27,Rennes,Monaco,H,12,11,6,3,11,7,7,3,0,3,0,0
2023-05-27,Lille,Nantes,H,9,8,2,3,7,12,5,3,2,4,0,0
2023-05-27,Lens,Ajaccio,H,12,6,3,0,12,12,9,2,1,2,0,0
2023-05-27,Clermont,Lorient,H,18,6,7,1,13,12,9,1,0,0,0,0
2023-05-27,Angers,Troyes,H,18,5,5,3,12,7,14,3,1,1,0,0
2023-05-27,Lyon,Reims,H,23,10,7,1,11,15,7,4,1,1,0,1
2023-06-03,Paris SG,Clermont,A,16,12,6,5,17,11,6,2,2,1,0,0
2023-06-03,Nice,Lyon,H,16,16,6,7,8,12,3,2,0,1,0,0
2023-06-03,Monaco,Toulouse,A,19,22,7,8,10,11,4,7,1,2,0,0
2023-06-03,Lorient,Strasbourg,H,5,15,3,7,9,15,4,4,1,1,0,0
2023-06-03,Brest,Rennes,A,14,12,5,3,10,14,3,3,2,4,0,0
2023-06-03,Auxerre,Lens,A,17,15,5,7,10,16,5,5,1,3,0,0
2023-06-03,Ajaccio,Marseille,H,3,17,1,5,19,15,2,3,1,1,0,0
2023-06-03,Nantes,Angers,H,11,5,7,1,12,13,8,1,1,0,0,0
2023-06-03,Troyes,Lille,D,8,18,3,7,9,15,2,8,0,4,0,0
2023-06-03,Reims,Montpellier,A,11,16,5,8,16,9,4,7,1,2,0,0
2023-08-11,Nice,Lille,D,8,12,3,5,13,9,3,3,3,2,0,0
2023-08-12,Paris SG,Lorient,D,20,4,4,0,8,6,9,2,0,0,0,0
2023-08-12,Marseille,Reims,H,14,11,4,4,7,16,10,10,1,3,0,0
2023-08-13,Clermont,Monaco,A,15,14,7,8,7,16,6,2,0,4,0,0
2023-08-13,Montpellier,Le Havre,D,15,12,5,4,8,12,5,2,1,2,0,0
2023-08-13,Nantes,Toulouse,A,9,9,4,5,14,14,7,5,2,2,0,0
2023-08-13,Rennes,Metz,H,29,9,14,3,7,10,5,4,0,2,0,0
2023-08-13,Strasbourg,Lyon,H,8,23,2,7,8,11,1,6,2,2,0,0
2023-08-13,Brest,Lens,H,15,10,8,2,13,15,6,8,2,3,0,1
2023-08-18,Metz,Marseille,D,10,22,5,5,15,9,4,9,3,2,1,0
2023-08-19,Lyon,Montpellier,A,7,14,3,8,20,10,6,2,4,1,1,0
2023-08-19,Toulouse,Paris SG,D,8,16,2,3,8,11,5,5,0,3,0,0
2023-08-20,Lens,Rennes,D,15,10,4,5,15,10,11,0,2,1,0,0
2023-08-20,Monaco,Strasbourg,H,9,4,4,1,19,16,4,3,2,1,0,0
2023-08-20,Le Havre,Brest,A,18,10,7,5,18,15,5,3,0,2,0,0
2023-08-20,Lorient,Nice,D,9,21,2,8,8,10,0,9,1,1,0,0
2023-08-20,Lille,Nantes,H,18,14,8,4,8,15,7,5,0,2,1,0
2023-08-20,Reims,Clermont,H,8,11,4,4,9,6,3,10,0,0,0,0
2023-08-25,Nantes,Monaco,D,3,27,3,10,8,7,1,10,2,2,0,0
2023-08-26,Marseille,Brest,H,15,18,6,7,4,8,3,10,0,1,0,0
2023-08-26,Paris SG,Lens,H,17,12,7,4,8,16,5,5,0,5,0,0
2023-08-27,Nice,Lyon,D,21,6,4,1,8,14,7,2,1,4,0,0
2023-08-27,Lorient,Lille,H,9,18,6,7,22,12,5,8,2,4,0,0
2023-08-27,Clermont,Metz,A,16,10,4,5,8,10,10,2,1,1,0,0
2023-08-27,Montpellier,Reims,A,19,12,3,6,9,19,5,3,1,1,0,0
2023-08-27,Rennes,Le Havre,D,22,7,8,3,5,7,5,2,1,2,0,1
2023-08-27,Strasbourg,Toulouse,H,11,7,3,1,16,17,3,3,1,3,0,0
2023-09-01,Nantes,Marseille,D,10,26,2,9,7,13,2,7,0,2,1,0
2023-09-02,Brest,Rennes,D,13,6,2,3,12,12,7,5,3,1,0,0
2023-09-02,Monaco,Lens,H,11,12,6,1,21,16,5,2,4,2,0,0
2023-09-03,Lyon,Paris SG,A,19,22,8,8,9,5,5,2,2,2,0,0
2023-09-03,Nice,Strasbourg,H,16,4,6,0,7,12,5,2,2,1,0,0
2023-09-03,Metz,Reims,D,12,12,4,2,10,17,4,1,0,4,0,0
2023-09-03,Le Havre,Lorient,H,17,9,6,2,10,7,5,4,0,0,0,0
2023-09-03,Toulouse,Clermont,D,9,15,5,3,19,17,0,8,1,3,0,0
2023-09-03,Lille,Montpellier,H,15,9,6,5,15,14,5,5,2,1,0,0
2023-09-15,Paris SG,Nice,A,12,14,3,8,8,17,4,3,2,5,0,0
2023-09-16,Rennes,Lille,D,7,10,4,6,11,16,5,2,1,4,0,0
2023-09-16,Lens,Metz,A,31,2,10,2,12,12,9,1,1,2,0,0
2023-09-17,Lyon,Le Havre,D,23,7,7,0,13,12,6,1,3,2,0,0
2023-09-17,Marseille,Toulouse,D,24,10,6,3,9,11,6,1,2,5,0,0
2023-09-17,Clermont,Nantes,A,16,8,3,5,16,16,6,3,2,2,0,0
2023-09-17,Reims,Brest,A,13,18,7,7,7,11,8,8,2,4,0,0
2023-09-17,Strasbourg,Montpellier,D,14,11,7,4,17,17,2,4,4,6,0,0
2023-09-17,Lorient,Monaco,D,10,20,3,7,13,14,8,6,0,1,0,0
2023-09-22,Monaco,Nice,A,9,13,3,7,13,15,5,2,1,1,0,0
2023-09-23,Nantes,Lorient,H,19,10,9,7,8,17,4,2,1,3,0,0
2023-09-23,Brest,Lyon,H,27,6,11,3,17,16,10,1,3,1,0,0
2023-09-24,Metz,Strasbourg,A,13,4,1,1,16,15,1,1,2,0,0,0
2023-09-24,Le Havre,Clermont,H,9,11,3,4,15,17,1,3,2,3,0,0
2023-09-24,Lens,Toulouse,H,27,7,7,2,16,15,9,4,2,1,0,0
2023-09-24,Montpellier,Rennes,D,13,18,4,6,10,15,3,6,2,1,0,0
2023-09-24,Paris SG,Marseille,H,15,6,5,0,11,14,8,3,0,3,0,0
2023-09-26,Lille,Reims,A,14,4,3,4,4,19,4,2,1,2,0,0
2023-09-29,Strasbourg,Lens,A,8,9,2,2,16,15,2,3,2,4,0,0
2023-09-30,Clermont,Paris SG,D,12,21,3,10,11,16,6,9,2,3,0,0
2023-09-30,Monaco,Marseille,H,10,8,7,4,17,15,2,6,4,4,0,0
2023-10-01,Rennes,Nantes,H,16,10,5,3,11,17,6,4,3,6,0,1
2023-10-01,Toulouse,Metz,H,15,8,10,3,10,7,4,6,3,0,0,0
2023-10-01,Lorient,Montpellier,A,14,14,3,8,13,6,8,3,2,1,0,0
2023-10-01,Le Havre,Lille,A,5,16,0,6,18,6,6,6,0,0,0,0
2023-10-01,Reims,Lyon,H,8,11,3,6,19,14,1,5,2,2,0,0
2023-10-01,Nice,Brest,D,12,7,1,2,13,9,6,4,1,3,0,0
2023-10-06,Strasbourg,Nantes,A,11,16,3,7,15,12,3,11,4,0,0,0
2023-10-07,Metz,Nice,A,10,7,3,4,9,10,1,4,0,1,0,0
2023-10-07,Reims,Monaco,A,11,11,4,4,10,14,10,5,0,3,0,0
2023-10-08,Marseille,Le Havre,H,14,7,6,1,6,16,4,3,0,3,0,1
2023-10-08,Brest,Toulouse,D,13,9,2,3,18,18,3,5,2,2,0,0
2023-10-08,Lyon,Lorient,D,9,6,6,5,22,10,5,2,0,0,0,0
2023-10-08,Lens,Lille,D,14,8,5,3,14,16,8,5,2,4,0,0
2023-10-08,Rennes,Paris SG,A,14,17,4,7,12,15,1,7,1,0,0,0
2023-10-20,Le Havre,Lens,D,14,13,5,7,16,9,3,3,2,3,0,0
2023-10-21,Paris SG,Strasbourg,H,8,7,4,1,11,10,1,6,2,0,0,0
2023-10-21,Nice,Marseille,H,10,9,2,1,13,6,4,2,4,3,0,1
2023-10-22,Lyon,Clermont,A,25,12,6,5,16,12,10,3,4,6,0,0
2023-10-22,Monaco,Metz,H,27,8,13,4,12,11,10,2,1,3,0,0
2023-10-22,Toulouse,Reims,D,11,15,5,4,18,15,5,7,2,0,0,0
2023-10-22,Lille,Brest,H,6,9,4,1,12,13,3,5,2,3,0,0
2023-10-22,Nantes,Montpellier,H,14,11,5,6,16,13,4,3,2,1,0,0
2023-10-22,Lorient,Rennes,H,5,20,4,6,5,14,6,16,0,2,0,0
2023-10-27,Clermont,Nice,A,8,11,3,5,14,12,2,2,0,2,0,0
2023-10-28,Lens,Nantes,H,11,11,7,1,12,17,4,1,1,2,0,0
2023-10-28,Reims,Lorient,H,12,9,5,1,16,7,4,4,1,3,0,0
2023-10-29,Brest,Paris SG,A,20,17,5,10,14,10,9,5,3,4,0,0
2023-10-29,Lille,Monaco,H,7,16,5,6,17,13,2,8,1,2,0,0
2023-10-29,Metz,Le Havre,D,9,12,3,1,13,15,5,6,2,2,0,0
2023-10-29,Montpellier,Toulouse,H,19,16,6,5,13,15,3,4,2,3,0,0
2023-10-29,Rennes,Strasbourg,D,20,11,3,3,14,16,7,5,2,2,0,0
2023-11-03,Paris SG,Montpellier,H,21,7,10,2,10,13,9,2,1,0,0,0
2023-11-04,Lorient,Lens,D,7,14,2,7,10,14,1,5,3,3,0,0
2023-11-04,Marseille,Lille,D,8,10,3,1,10,12,2,8,2,3,0,0
2023-11-05,Lyon,Metz,D,15,10,4,5,16,14,4,9,1,1,0,0
2023-11-05,Nantes,Reims,A,17,7,4,4,5,11,10,6,1,2,0,0
2023-11-05,Strasbourg,Clermont,D,18,10,5,2,11,5,4,6,2,0,1,0
2023-11-05,Toulouse,Le Havre,A,17,15,5,7,9,12,4,6,2,2,0,0
2023-11-05,Monaco,Brest,H,12,15,6,1,15,11,6,4,2,4,0,1
2023-11-05,Nice,Rennes,H,16,11,4,4,7,12,2,1,0,2,1,1
2023-11-10,Montpellier,Nice,D,9,15,1,4,11,15,3,7,0,4,0,0
2023-11-11,Le Havre,Monaco,D,9,10,5,4,10,18,2,4,2,3,0,0
2023-11-11,Reims,Paris SG,A,19,14,6,6,14,6,8,4,1,0,0,0
2023-11-12,Lille,Toulouse,D,13,2,6,1,12,16,11,1,3,4,0,0
2023-11-12,Metz,Nantes,H,9,16,4,3,7,9,2,5,0,0,0,0
2023-11-12,Rennes,Lyon,A,8,12,2,5,5,18,6,9,3,1,1,0
2023-11-12,Lens,Marseille,H,14,8,3,2,19,15,4,5,2,2,0,0
2023-11-12,Clermont,Lorient,H,17,10,6,3,15,10,5,4,3,2,0,0
2023-11-24,Paris SG,Monaco,H,16,14,11,7,9,19,2,10,0,1,0,0
2023-11-25,Clermont,Lens,A,13,16,4,10,16,17,2,4,2,3,1,1
2023-11-25,Strasbourg,Marseille,D,15,16,7,3,14,16,7,11,1,2,0,0
2023-11-26,Nice,Toulouse,H,8,19,3,3,9,19,4,2,0,4,0,0
2023-11-26,Lorient,Metz,A,11,14,5,5,10,17,5,6,2,1,0,0
2023-11-26,Montpellier,Brest,A,17,17,5,5,11,18,9,1,2,2,0,0
2023-11-26,Nantes,Le Havre,D,19,6,3,0,10,17,10,5,1,2,0,1
2023-11-26,Rennes,Reims,H,10,15,5,5,10,18,1,8,2,2,0,0
2023-11-26,Lyon,Lille,A,11,15,5,8,17,5,3,5,2,2,0,0
2023-11-29,Montpellier,Clermont,D,32,5,10,1,23,14,8,0,3,4,0,0
2023-12-01,Reims,Strasbourg,H,13,10,4,3,7,7,4,5,1,1,0,0
2023-12-02,Nantes,Nice,H,13,13,4,6,15,18,5,6,3,0,0,0
2023-12-02,Lens,Lyon,H,10,12,7,7,11,14,3,6,2,0,1,0
2023-12-03,Brest,Clermont,H,12,10,7,1,11,17,4,2,1,2,0,0
2023-12-03,Monaco,Montpellier,H,27,9,9,4,15,13,8,2,2,3,0,1
2023-12-03,Toulouse,Lorient,D,11,11,6,5,16,10,3,4,2,4,0,0
2023-12-03,Lille,Metz,H,16,7,6,4,8,11,6,1,0,0,0,0
2023-12-03,Marseille,Rennes,H,5,10,2,0,9,15,1,6,1,3,1,1
2023-12-03,Le Havre,Paris SG,A,22,9,7,5,11,9,9,2,2,1,0,1
2023-12-06,Marseille,Lyon,H,12,6,5,1,14,11,10,3,1,2,0,0
2023-12-07,Brest,Strasbourg,D,13,9,3,5,11,18,6,0,1,0,0,0
2023-12-08,Montpellier,Lens,D,18,13,4,5,16,11,4,3,2,3,0,0
2023-12-09,Rennes,Monaco,A,15,12,5,5,9,22,5,5,3,6,0,1
2023-12-09,Paris SG,Nantes,H,16,10,6,4,9,12,5,3,1,3,0,0
2023-12-10,Lyon,Toulouse,H,15,16,7,6,15,15,2,1,2,3,0,0
2023-12-10,Strasbourg,Le Havre,H,12,15,3,3,14,15,4,3,3,1,0,0
2023-12-10,Lorient,Marseille,A,15,18,9,8,17,17,4,6,5,3,0,1
2023-12-10,Clermont,Lille,D,16,12,5,3,18,9,3,6,2,2,0,0
2023-12-10,Metz,Brest,A,6,4,3,3,14,16,3,2,3,2,0,0
2023-12-10,Nice,Reims,H,15,9,5,2,13,6,9,0,2,3,0,0
2023-12-15,Monaco,Lyon,A,19,5,4,2,13,12,6,1,1,2,0,0
2023-12-16,Lens,Reims,H,7,14,2,3,9,10,4,7,0,1,0,0
2023-12-16,Le Havre,Nice,H,9,13,5,6,13,9,2,9,3,2,1,1
2023-12-17,Nantes,Brest,A,12,14,4,8,15,8,4,3,1,3,0,0
2023-12-17,Lorient,Strasbourg,A,7,12,1,9,14,12,6,1,3,2,0,0
2023-12-17,Metz,Montpellier,A,19,6,4,3,15,14,12,5,2,2,0,0
2023-12-17,Toulouse,Rennes,D,15,11,6,4,17,14,4,4,3,2,0,0
2023-12-17,Lille,Paris SG,D,15,10,3,2,9,19,8,8,1,1,0,0
2023-12-17,Marseille,Clermont,H,15,5,6,2,12,14,4,1,0,3,0,0
2023-12-20,Strasbourg,Lille,H,9,9,2,2,19,10,6,5,1,2,0,0
2023-12-20,Brest,Lorient,H,12,7,7,3,8,17,1,0,1,2,0,0
2023-12-20,Clermont,Rennes,A,14,25,6,11,8,11,4,5,0,3,1,0
2023-12-20,Lyon,Nantes,H,8,7,7,0,8,14,7,7,1,2,1,0
2023-12-20,Montpellier,Marseille,D,12,17,6,4,21,13,5,10,2,1,0,0
2023-12-20,Nice,Lens,H,14,10,5,3,14,11,5,6,2,2,0,0
2023-12-20,Paris SG,Metz,H,13,3,5,1,6,9,5,5,0,1,0,0
2023-12-20,Reims,Le Havre,H,22,4,7,1,7,6,6,2,1,1,0,1
2023-12-20,Toulouse,Monaco,A,20,12,5,4,17,10,4,5,2,3,0,1
2024-01-12,Marseille,Strasbourg,D,8,18,2,4,11,10,6,4,3,2,0,0
2024-01-13,Monaco,Reims,A,9,12,5,5,11,9,6,6,3,2,0,0
2024-01-13,Rennes,Nice,H,15,9,5,2,13,11,6,6,1,0,0,0
2024-01-14,Lille,Lorient,H,24,1,10,0,10,22,7,1,1,4,0,0
2024-01-14,Brest,Montpellier,H,26,9,9,4,6,7,3,3,1,2,0,0
2024-01-14,Metz,Toulouse,A,14,4,2,2,20,18,5,2,3,2,1,0
2024-01-14,Nantes,Clermont,A,20,15,9,6,10,5,11,5,1,1,1,0
2024-01-14,Le Havre,Lyon,H,14,9,7,2,15,4,3,7,1,0,0,2
2024-01-14,Lens,Paris SG,A,17,15,5,7,10,8,5,6,0,1,1,0
2024-01-26,Lyon,Rennes,A,12,11,6,5,15,12,3,2,2,2,0,0
2024-01-27,Nice,Metz,H,15,2,9,1,10,13,5,2,1,1,0,0
2024-01-27,Marseille,Monaco,D,22,6,9,5,11,12,10,1,1,3,0,2
2024-01-28,Paris SG,Brest,D,10,9,4,6,12,10,7,0,5,3,1,0
2024-01-28,Toulouse,Lens,A,13,13,4,5,11,14,10,7,3,3,0,0
2024-01-28,Clermont,Strasbourg,D,14,6,6,2,12,16,5,2,1,3,0,0
2024-01-28,Lorient,Le Havre,D,13,14,6,5,15,21,1,4,4,4,0,0
2024-01-28,Montpellier,Lille,D,12,12,7,0,13,16,5,2,4,3,0,1
2024-01-28,Reims,Nantes,D,10,7,1,5,8,16,6,2,3,2,0,0
2024-02-02,Strasbourg,Paris SG,A,20,9,8,5,12,13,3,4,3,1,0,0
2024-02-03,Rennes,Montpellier,H,9,17,3,9,17,12,5,3,4,3,0,0
2024-02-03,Nantes,Lens,A,7,12,2,4,16,11,2,3,2,2,0,0
2024-02-04,Lyon,Marseille,H,12,8,7,1,14,10,3,2,2,1,0,0
2024-02-04,Brest,Nice,D,17,13,2,1,12,12,3,5,3,1,0,0
2024-02-04,Lille,Clermont,H,23,4,13,3,8,10,12,1,0,1,0,0
2024-02-04,Metz,Lorient,A,10,12,3,4,12,13,4,3,3,1,0,0
2024-02-04,Monaco,Le Havre,D,17,3,5,0,16,11,9,4,3,2,0,0
2024-02-04,Reims,Toulouse,A,17,9,5,4,13,16,10,6,2,3,0,0
2024-02-09,Marseille,Metz,D,18,7,6,3,12,16,6,3,2,0,1,0
2024-02-10,Lens,Strasbourg,H,10,19,6,5,14,14,4,5,2,1,0,0
2024-02-10,Paris SG,Lille,H,16,10,8,3,12,10,6,8,2,3,0,0
2024-02-11,Nice,Monaco,A,15,9,5,5,17,14,8,2,5,4,1,0
2024-02-11,Montpellier,Lyon,A,15,19,8,5,11,11,1,5,1,2,0,0
2024-02-11,Toulouse,Nantes,A,16,5,3,2,10,13,12,0,2,1,0,0
2024-02-11,Clermont,Brest,D,7,15,2,9,12,13,2,4,2,4,1,1
2024-02-11,Le Havre,Rennes,A,13,11,5,2,14,7,5,1,2,1,0,0
2024-02-11,Lorient,Reims,H,17,23,5,6,9,14,1,7,1,1,0,0
2024-02-16,Lyon,Nice,H,9,20,1,6,8,12,4,9,0,1,0,0
2024-02-17,Lille,Le Havre,H,17,6,8,2,11,17,1,3,2,3,0,0
2024-02-17,Nantes,Paris SG,A,12,12,7,2,10,12,3,8,1,0,0,0
2024-02-18,Brest,Marseille,H,15,9,5,2,14,9,6,4,3,1,1,0
2024-02-18,Reims,Lens,D,11,9,2,1,15,9,3,2,2,2,0,0
2024-02-18,Monaco,Toulouse,A,22,14,5,7,18,12,4,6,1,3,0,0
2024-02-18,Montpellier,Metz,H,21,14,7,4,17,13,7,4,3,3,0,0
2024-02-18,Rennes,Clermont,H,16,14,8,5,9,10,4,4,1,0,0,1
2024-02-18,Strasbourg,Lorient,A,18,13,4,6,13,12,9,4,3,1,1,0
2024-02-23,Metz,Lyon,A,15,11,4,5,13,12,4,3,1,2,0,0
