Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-08-27,RB Leipzig,Wolfsburg,H,16,9,7,4,20,15,8,4,3,3,0,0
2022-08-27,Hertha,Dortmund,A,12,24,3,7,8,9,6,10,1,0,0,0
2022-08-28,FC Koln,Stuttgart,D,6,13,2,5,14,12,6,8,2,2,0,1
2022-08-28,Werder Bremen,Ein Frankfurt,A,10,12,4,7,17,17,5,7,1,3,0,0
2022-09-02,Dortmund,Hoffenheim,H,16,7,5,2,14,15,5,8,3,4,0,0
2022-09-03,Bochum,Werder Bremen,A,19,16,6,6,15,10,7,3,2,2,0,0
2022-09-03,Leverkusen,Freiburg,A,15,5,6,3,15,10,8,4,2,2,0,0
2022-09-03,Stuttgart,Schalke 04,D,13,13,3,4,11,10,5,7,4,2,1,0
2022-09-03,Union Berlin,Bayern Munich,D,10,21,3,6,19,7,5,7,1,2,0,0
2022-09-03,Wolfsburg,FC Koln,A,9,18,3,5,13,14,5,4,2,1,0,0
2022-09-03,Ein Frankfurt,RB Leipzig,H,14,5,9,0,14,10,4,3,1,1,0,0
2022-09-04,M'gladbach,Mainz,A,13,12,3,5,8,15,4,8,1,4,1,0
2022-09-04,Augsburg,Hertha,A,8,16,2,6,12,15,5,1,2,1,0,0
2022-09-09,Werder Bremen,Augsburg,A,11,14,6,5,12,12,3,7,4,5,0,0
2022-09-10,Schalke 04,Bochum,H,20,9,8,2,12,16,3,8,2,3,0,0
2022-09-10,RB Leipzig,Dortmund,H,14,4,5,0,12,6,5,8,2,1,0,0
2022-09-10,Bayern Munich,Stuttgart,D,18,8,7,3,11,9,3,0,2,5,0,0
2022-09-10,Hertha,Leverkusen,D,17,11,6,5,15,16,3,5,3,1,0,0
2022-09-10,Hoffenheim,Mainz,H,21,10,9,2,9,13,7,5,3,2,0,1
2022-09-10,Ein Frankfurt,Wolfsburg,A,11,6,0,3,16,13,10,5,2,4,0,0
2022-09-11,FC Koln,Union Berlin,A,7,12,2,3,15,12,7,8,4,1,1,0
2022-09-11,Freiburg,M'gladbach,D,13,14,8,5,13,6,7,6,1,1,0,0
2022-09-16,Mainz,Hertha,D,12,4,2,2,12,10,4,3,3,5,0,0
2022-09-17,Augsburg,Bayern Munich,H,9,21,4,7,16,9,2,8,3,1,0,0
2022-09-17,Dortmund,Schalke 04,H,19,3,7,0,12,14,11,2,3,2,0,0
2022-09-17,Leverkusen,Werder Bremen,D,19,19,7,7,5,14,9,6,2,3,0,0
2022-09-17,Stuttgart,Ein Frankfurt,A,15,13,2,8,9,11,7,4,2,0,0,0
2022-09-17,M'gladbach,RB Leipzig,H,21,13,10,6,14,14,8,3,2,2,0,0
2022-09-18,Hoffenheim,Freiburg,D,10,14,3,4,15,9,5,3,1,2,0,0
2022-09-18,Bochum,FC Koln,D,7,18,0,3,12,8,4,8,0,1,0,0
2022-09-18,Union Berlin,Wolfsburg,H,16,5,4,0,18,6,4,1,0,0,0,0
2022-09-30,Bayern Munich,Leverkusen,H,20,10,10,5,10,6,6,2,0,0,0,0
2022-10-01,Werder Bremen,M'gladbach,H,14,13,9,9,8,8,4,5,0,1,0,0
2022-10-01,Wolfsburg,Stuttgart,H,20,15,7,7,16,14,8,5,3,5,0,0
2022-10-01,FC Koln,Dortmund,H,20,21,16,13,14,10,7,11,4,3,0,0
2022-10-01,Freiburg,Mainz,H,13,17,6,7,9,15,5,5,2,4,0,0
2022-10-01,Ein Frankfurt,Union Berlin,H,14,14,4,5,4,11,4,7,3,4,1,0
2022-10-01,RB Leipzig,Bochum,H,17,2,9,1,8,8,7,2,0,2,0,0
2022-10-02,Hertha,Hoffenheim,D,13,16,5,4,5,15,2,6,2,1,0,0
2022-10-02,Schalke 04,Augsburg,A,16,11,5,5,11,10,8,4,2,6,0,1
2022-10-07,Hoffenheim,Werder Bremen,A,16,8,6,3,12,18,3,3,3,3,0,0
2022-10-08,Augsburg,Wolfsburg,D,18,12,5,7,19,11,11,5,5,3,0,0
2022-10-08,Bochum,Ein Frankfurt,H,11,11,6,2,12,10,9,4,2,1,0,0
2022-10-08,Leverkusen,Schalke 04,H,13,2,7,1,9,17,3,3,1,1,0,0
2022-10-08,Mainz,RB Leipzig,D,9,12,3,3,12,12,4,2,1,1,0,0
2022-10-08,Dortmund,Bayern Munich,D,13,9,6,3,8,11,7,4,3,6,0,1
2022-10-09,Stuttgart,Union Berlin,A,9,7,3,4,12,10,2,5,3,3,1,0
2022-10-09,M'gladbach,FC Koln,H,13,5,6,3,8,14,7,4,2,3,0,1
2022-10-09,Hertha,Freiburg,D,11,10,3,4,14,13,4,2,2,1,0,0
2022-10-14,Schalke 04,Hoffenheim,A,14,18,2,7,12,8,4,5,2,2,0,0
2022-10-15,Werder Bremen,Mainz,A,14,11,4,5,3,11,3,3,1,2,0,0
2022-10-15,Ein Frankfurt,Leverkusen,H,20,5,11,2,10,9,7,1,0,4,0,1
2022-10-15,Stuttgart,Bochum,H,16,14,7,4,6,17,3,3,0,3,0,0
2022-10-15,Wolfsburg,M'gladbach,D,16,10,4,5,13,11,7,6,3,3,0,0
2022-10-15,RB Leipzig,Hertha,H,14,16,5,5,17,9,8,4,2,3,0,0
2022-10-16,FC Koln,Augsburg,H,14,7,6,3,11,15,5,3,2,4,0,0
2022-10-16,Union Berlin,Dortmund,H,14,13,5,6,15,5,5,8,1,2,0,0
2022-10-16,Bayern Munich,Freiburg,H,18,6,8,0,8,9,5,5,0,2,0,0
2022-10-21,Mainz,FC Koln,H,15,6,7,2,13,14,5,4,1,5,0,1
2022-10-22,Augsburg,RB Leipzig,D,11,19,3,8,15,11,3,6,7,1,1,0
2022-10-22,Dortmund,Stuttgart,H,19,10,10,1,7,8,9,2,1,0,0,0
2022-10-22,Freiburg,Werder Bremen,H,25,10,7,2,14,12,6,2,2,2,0,1
2022-10-22,Hoffenheim,Bayern Munich,A,7,23,3,10,12,8,7,5,3,2,0,0
2022-10-22,Leverkusen,Wolfsburg,D,13,9,5,3,19,5,3,3,3,1,0,0
2022-10-22,M'gladbach,Ein Frankfurt,A,8,16,3,5,9,20,3,2,3,2,0,0
2022-10-23,Bochum,Union Berlin,H,8,6,5,3,14,10,3,7,1,3,0,0
2022-10-23,Hertha,Schalke 04,H,11,9,4,2,14,14,5,6,5,1,0,0
2022-10-28,Werder Bremen,Hertha,H,15,9,4,1,14,11,4,5,2,3,0,0
2022-10-29,Ein Frankfurt,Dortmund,A,20,8,8,2,15,11,4,3,5,5,0,0
2022-10-29,Wolfsburg,Bochum,H,22,10,7,3,7,17,7,2,1,1,0,0
2022-10-29,Bayern Munich,Mainz,H,25,13,12,5,10,11,8,5,1,1,0,0
2022-10-29,Stuttgart,Augsburg,H,31,12,8,6,7,12,10,3,1,2,0,0
2022-10-29,RB Leipzig,Leverkusen,H,10,4,6,1,9,7,3,3,3,3,0,0
2022-10-30,Union Berlin,M'gladbach,H,14,7,5,3,17,6,6,5,3,2,0,0
2022-10-30,Schalke 04,Freiburg,A,12,19,3,9,20,7,4,8,3,2,0,0
2022-10-30,FC Koln,Hoffenheim,D,11,9,3,4,11,10,5,4,1,2,0,1
2022-11-04,M'gladbach,Stuttgart,H,11,13,6,4,13,16,3,5,2,1,0,0
2022-11-05,Augsburg,Ein Frankfurt,A,9,12,5,7,17,15,3,6,0,1,0,0
2022-11-05,Dortmund,Bochum,H,6,7,3,1,7,14,2,5,1,1,0,0
2022-11-05,Hertha,Bayern Munich,A,7,14,5,4,13,9,2,7,0,0,0,0
2022-11-05,Hoffenheim,RB Leipzig,A,11,17,3,8,9,9,6,3,4,2,0,0
2022-11-05,Mainz,Wolfsburg,A,16,10,3,3,15,6,9,4,1,1,0,0
2022-11-05,Werder Bremen,Schalke 04,H,11,19,5,3,11,12,3,3,3,2,0,0
2022-11-06,Leverkusen,Union Berlin,H,11,6,8,1,11,17,1,5,1,4,0,0
2022-11-06,Freiburg,FC Koln,H,13,6,5,2,9,10,5,3,0,1,0,0
2022-11-08,Stuttgart,Hertha,H,16,11,7,4,9,15,8,5,3,2,0,0
2022-11-08,Bochum,M'gladbach,H,13,8,4,2,11,14,6,3,1,3,0,0
2022-11-08,Wolfsburg,Dortmund,H,15,20,8,6,10,12,6,9,4,2,0,0
2022-11-08,Bayern Munich,Werder Bremen,H,21,4,10,1,9,8,8,4,0,0,0,0
2022-11-09,Union Berlin,Augsburg,D,18,7,6,2,7,10,6,3,1,4,0,0
2022-11-09,FC Koln,Leverkusen,A,17,10,7,3,9,7,6,1,1,2,0,0
2022-11-09,RB Leipzig,Freiburg,H,18,4,8,2,9,21,6,2,1,4,0,0
2022-11-09,Ein Frankfurt,Hoffenheim,H,15,12,8,3,9,22,4,5,0,3,0,0
2022-11-09,Schalke 04,Mainz,H,13,11,4,1,16,17,1,6,3,1,0,0
2022-11-11,M'gladbach,Dortmund,H,11,20,6,10,12,12,2,9,1,2,0,0
2022-11-12,Augsburg,Bochum,A,19,11,5,4,12,9,6,2,1,1,0,0
2022-11-12,Hertha,FC Koln,H,17,10,8,2,15,10,10,5,3,1,0,0
2022-11-12,Hoffenheim,Wolfsburg,A,22,6,8,3,15,11,7,1,0,3,0,0
2022-11-12,Leverkusen,Stuttgart,H,11,7,3,1,11,10,4,2,2,3,0,0
2022-11-12,Werder Bremen,RB Leipzig,A,7,14,5,3,14,8,0,4,1,2,0,0
2022-11-12,Schalke 04,Bayern Munich,A,6,22,2,6,7,4,4,5,0,0,0,0
2022-11-13,Mainz,Ein Frankfurt,D,19,10,6,3,12,8,5,2,2,2,0,0
2022-11-13,Freiburg,Union Berlin,H,7,4,5,2,13,9,2,1,0,1,0,1
2023-01-20,RB Leipzig,Bayern Munich,D,10,7,3,2,17,12,3,2,2,3,0,0
2023-01-21,FC Koln,Werder Bremen,H,15,4,7,2,10,14,2,2,0,0,0,0
2023-01-21,Wolfsburg,Freiburg,H,13,9,11,1,11,12,0,5,1,2,0,0
2023-01-21,Union Berlin,Hoffenheim,H,23,10,5,5,11,13,9,4,2,1,0,0
2023-01-21,Bochum,Hertha,H,10,10,3,2,13,13,1,6,1,1,0,0
2023-01-21,Stuttgart,Mainz,D,16,12,4,2,15,17,3,5,1,3,0,0
2023-01-21,Ein Frankfurt,Schalke 04,H,11,18,3,4,14,10,5,4,2,3,0,0
2023-01-22,Dortmund,Augsburg,H,27,14,10,4,6,9,7,3,1,4,0,0
2023-01-22,M'gladbach,Leverkusen,A,15,13,8,5,12,14,2,3,3,2,0,0
2023-01-24,Schalke 04,RB Leipzig,A,9,21,1,14,16,13,1,6,1,1,0,0
2023-01-24,Bayern Munich,FC Koln,D,22,2,7,1,7,10,9,4,0,1,0,0
2023-01-24,Hertha,Wolfsburg,A,8,15,2,7,20,13,6,4,2,0,0,0
2023-01-24,Hoffenheim,Stuttgart,D,13,8,5,4,12,4,6,4,1,3,0,1
2023-01-25,Mainz,Dortmund,A,12,12,4,6,15,7,2,3,2,0,0,0
2023-01-25,Augsburg,M'gladbach,H,14,7,4,2,15,15,3,2,1,2,0,0
2023-01-25,Freiburg,Ein Frankfurt,D,12,4,5,2,15,15,4,3,3,3,0,0
2023-01-25,Leverkusen,Bochum,H,11,9,4,2,15,14,3,4,2,4,0,0
2023-01-25,Werder Bremen,Union Berlin,A,8,11,3,5,11,17,5,7,0,0,0,0
2023-01-27,RB Leipzig,Stuttgart,H,9,10,4,3,8,6,3,6,0,0,0,0
2023-01-28,Hoffenheim,M'gladbach,A,15,10,5,5,23,10,4,3,2,1,0,0
2023-01-28,Freiburg,Augsburg,H,15,16,9,4,14,9,3,7,3,3,0,0
2023-01-28,Bayern Munich,Ein Frankfurt,D,14,7,6,1,6,4,7,6,3,1,0,0
2023-01-28,Hertha,Union Berlin,A,10,7,3,3,12,13,3,2,1,2,0,0
2023-01-28,Mainz,Bochum,H,14,14,7,4,17,11,3,2,0,1,0,0
2023-01-28,Werder Bremen,Wolfsburg,H,14,7,5,3,16,12,2,6,3,3,0,0
2023-01-29,Schalke 04,FC Koln,D,15,7,2,0,13,16,7,7,3,4,0,0
2023-01-29,Leverkusen,Dortmund,A,20,6,7,2,13,20,8,4,2,4,0,0
2023-02-03,Augsburg,Leverkusen,H,10,12,5,4,14,8,2,1,3,2,0,0
2023-02-04,Bochum,Hoffenheim,H,17,10,11,4,13,15,6,6,2,3,0,0
2023-02-04,Dortmund,Freiburg,H,24,6,8,3,13,14,14,0,3,4,0,1
2023-02-04,Ein Frankfurt,Hertha,H,10,13,4,3,12,10,7,1,1,2,0,0
2023-02-04,FC Koln,RB Leipzig,D,9,7,0,2,10,15,5,1,3,4,0,0
2023-02-04,Union Berlin,Mainz,H,9,9,5,2,12,10,5,5,1,1,0,0
2023-02-04,M'gladbach,Schalke 04,D,17,18,4,5,9,15,9,5,2,3,0,0
2023-02-05,Stuttgart,Werder Bremen,A,16,9,5,4,8,17,8,4,2,5,0,0
2023-02-05,Wolfsburg,Bayern Munich,A,19,9,5,4,10,9,7,4,2,6,0,1
2023-02-10,Schalke 04,Wolfsburg,D,17,8,5,2,10,20,9,3,1,4,0,0
2023-02-11,Werder Bremen,Dortmund,A,8,17,3,9,7,7,3,7,1,0,0,0
2023-02-11,RB Leipzig,Union Berlin,A,9,6,1,5,15,13,3,4,4,4,0,0
2023-02-11,Hoffenheim,Leverkusen,A,11,12,6,5,15,9,5,8,3,1,0,0
2023-02-11,Freiburg,Stuttgart,H,9,14,5,3,13,10,4,3,3,3,0,0
2023-02-11,Bayern Munich,Bochum,H,25,7,12,1,10,12,6,3,1,1,0,0
2023-02-11,Mainz,Augsburg,H,13,11,7,3,12,6,4,12,1,1,0,0
2023-02-12,Hertha,M'gladbach,H,17,7,7,3,12,11,4,6,1,1,0,0
2023-02-12,FC Koln,Ein Frankfurt,H,9,7,4,1,15,11,3,9,3,2,0,0
2023-02-17,Augsburg,Hoffenheim,H,16,8,3,2,13,14,6,1,3,3,0,0
2023-02-18,Ein Frankfurt,Werder Bremen,H,11,3,6,0,15,9,5,2,1,1,0,0
2023-02-18,Wolfsburg,RB Leipzig,A,7,17,2,5,16,15,2,5,1,1,0,0
2023-02-18,M'gladbach,Bayern Munich,H,17,13,7,4,9,9,4,0,0,1,0,1
2023-02-18,Bochum,Freiburg,A,15,15,6,5,15,10,5,5,4,2,1,0
2023-02-18,Stuttgart,FC Koln,H,18,11,7,4,10,12,3,6,3,4,0,0
2023-02-19,Union Berlin,Schalke 04,D,9,6,4,2,13,19,6,4,2,1,0,0
2023-02-19,Dortmund,Hertha,H,12,15,5,8,8,15,3,4,1,2,0,0
2023-02-19,Leverkusen,Mainz,A,17,12,7,7,14,19,4,5,5,5,1,0
2023-02-24,Mainz,M'gladbach,H,14,8,8,2,17,6,3,3,2,3,0,0
2023-02-25,RB Leipzig,Ein Frankfurt,H,10,8,5,4,11,11,2,6,2,3,0,0
2023-02-25,Schalke 04,Stuttgart,H,11,17,6,5,12,13,6,9,2,2,0,0
2023-02-25,Werder Bremen,Bochum,H,12,9,6,2,16,16,2,0,3,2,0,0
2023-02-25,FC Koln,Wolfsburg,A,11,6,5,4,9,16,10,2,1,2,0,0
2023-02-25,Hoffenheim,Dortmund,A,13,23,4,11,11,7,12,11,3,1,0,0
2023-02-25,Hertha,Augsburg,H,11,9,3,2,16,19,1,6,1,3,0,0
2023-02-26,Bayern Munich,Union Berlin,H,19,4,10,1,8,9,10,4,1,1,0,0
2023-02-26,Freiburg,Leverkusen,D,9,16,4,4,14,13,1,3,2,1,0,0
2023-03-03,Dortmund,RB Leipzig,H,8,14,3,6,8,20,4,6,2,5,0,0
2023-03-04,Augsburg,Werder Bremen,H,9,17,5,8,10,9,3,7,2,2,0,0
2023-03-04,Bochum,Schalke 04,A,6,9,4,5,17,11,4,4,2,1,0,0
2023-03-04,Mainz,Hoffenheim,H,16,15,6,4,12,15,11,3,1,4,0,0
2023-03-04,Union Berlin,FC Koln,D,8,12,2,4,9,10,5,4,1,0,0,0
2023-03-04,Stuttgart,Bayern Munich,A,11,13,4,6,6,12,3,6,0,0,0,0
2023-03-04,M'gladbach,Freiburg,D,10,8,4,3,11,15,6,5,5,2,1,0
2023-03-05,Leverkusen,Hertha,H,18,7,9,2,11,14,9,2,1,2,0,0
2023-03-05,Wolfsburg,Ein Frankfurt,D,13,10,8,2,11,16,4,5,3,3,0,0
2023-03-10,FC Koln,Bochum,A,11,9,5,3,9,14,10,1,2,2,0,0
2023-03-11,Schalke 04,Dortmund,D,10,20,5,8,16,8,3,6,1,1,0,0
2023-03-11,RB Leipzig,M'gladbach,H,14,7,9,3,9,9,11,0,1,0,0,0
2023-03-11,Ein Frankfurt,Stuttgart,D,10,9,1,5,16,11,3,2,4,1,0,0
2023-03-11,Bayern Munich,Augsburg,H,24,13,9,6,8,10,8,5,2,1,0,0
2023-03-11,Hertha,Mainz,D,9,6,4,3,10,15,7,8,2,1,0,0
2023-03-12,Freiburg,Hoffenheim,H,9,12,3,1,11,25,2,2,2,5,0,1
2023-03-12,Werder Bremen,Leverkusen,A,12,13,6,5,12,12,2,3,2,1,0,0
2023-03-12,Wolfsburg,Union Berlin,D,15,11,6,2,11,14,3,5,1,4,0,0
2023-03-17,M'gladbach,Werder Bremen,D,21,6,9,3,9,12,6,5,1,1,0,0
2023-03-18,Dortmund,FC Koln,H,11,11,8,5,7,10,1,6,1,0,0,0
2023-03-18,Stuttgart,Wolfsburg,A,12,9,2,3,10,8,3,8,1,0,0,0
2023-03-18,Bochum,RB Leipzig,H,8,21,2,8,10,8,2,7,2,3,0,0
2023-03-18,Augsburg,Schalke 04,D,9,13,3,5,11,14,9,6,4,4,1,0
2023-03-18,Hoffenheim,Hertha,H,15,11,7,5,10,11,8,9,0,3,1,0
2023-03-19,Union Berlin,Ein Frankfurt,H,14,19,3,4,19,15,3,7,3,2,0,0
2023-03-19,Leverkusen,Bayern Munich,H,12,11,6,6,10,11,5,3,2,3,0,0
2023-03-19,Mainz,Freiburg,D,10,11,6,5,18,10,3,5,2,3,0,0
2023-03-31,Ein Frankfurt,Bochum,D,18,8,7,2,14,13,15,2,3,2,0,0
2023-04-01,Bayern Munich,Dortmund,H,16,10,9,4,11,7,6,2,1,1,0,0
2023-04-01,Wolfsburg,Augsburg,D,23,5,5,2,9,15,4,7,3,2,0,0
2023-04-01,Schalke 04,Leverkusen,A,12,18,3,10,20,13,7,5,2,1,0,0
2023-04-01,RB Leipzig,Mainz,A,12,19,3,7,13,20,3,4,3,3,0,0
2023-04-01,Freiburg,Hertha,D,16,10,8,3,7,11,2,2,1,1,0,0
2023-04-01,Union Berlin,Stuttgart,H,13,17,5,8,11,12,3,5,1,1,0,0
2023-04-02,FC Koln,M'gladbach,D,12,8,5,2,18,8,11,1,3,3,0,0
2023-04-02,Werder Bremen,Hoffenheim,A,12,8,5,2,11,16,1,6,3,4,0,0
2023-04-08,Dortmund,Union Berlin,H,14,7,6,2,8,11,8,0,5,2,0,0
2023-04-08,Freiburg,Bayern Munich,A,10,23,2,8,10,14,2,6,2,2,0,0
2023-04-08,Leverkusen,Ein Frankfurt,H,13,9,8,3,9,13,2,5,1,5,0,0
2023-04-08,Mainz,Werder Bremen,D,16,9,10,4,11,22,1,2,1,5,0,0
2023-04-08,Hertha,RB Leipzig,A,11,18,1,6,12,13,4,4,4,3,0,0
2023-04-08,Augsburg,FC Koln,A,13,11,1,5,5,11,6,1,3,4,0,0
2023-04-09,M'gladbach,Wolfsburg,H,13,9,6,2,12,11,5,8,0,1,0,0
2023-04-09,Bochum,Stuttgart,A,11,14,5,7,12,8,7,4,3,3,0,0
2023-04-09,Hoffenheim,Schalke 04,H,15,10,4,3,14,13,9,8,3,0,0,0
2023-04-14,Schalke 04,Hertha,H,14,11,7,5,12,19,7,8,2,3,0,0
2023-04-15,Bayern Munich,Hoffenheim,D,22,4,7,3,7,10,13,4,2,1,0,0
2023-04-15,FC Koln,Mainz,D,12,5,4,1,10,15,3,3,3,2,0,0
2023-04-15,RB Leipzig,Augsburg,H,13,14,6,3,8,11,3,5,2,3,0,0
2023-04-15,Stuttgart,Dortmund,D,12,15,5,6,7,14,5,7,5,3,1,0
2023-04-15,Ein Frankfurt,M'gladbach,D,16,4,5,2,16,5,10,2,1,2,0,0
2023-04-16,Werder Bremen,Freiburg,A,13,6,5,3,13,12,5,2,2,3,0,0
2023-04-16,Union Berlin,Bochum,D,10,14,2,8,10,7,5,7,2,1,1,0
2023-04-16,Wolfsburg,Leverkusen,D,11,13,3,4,10,17,2,6,0,5,0,0
2023-04-21,Augsburg,Stuttgart,D,4,6,1,3,17,12,1,3,5,3,0,0
2023-04-22,Bochum,Wolfsburg,A,23,15,6,7,11,8,10,3,3,3,0,0
2023-04-22,Hertha,Werder Bremen,A,13,11,5,4,11,12,8,4,2,2,0,0
