Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2023-03-12,Lecce,Torino,A,13,4,1,2,16,17,9,1,3,3,0,0
2023-03-13,Milan,Salernitana,D,24,6,4,3,15,13,6,4,2,3,0,0
2023-03-17,Sassuolo,Spezia,H,15,11,6,1,10,13,3,3,0,2,0,0
2023-03-17,Atalanta,Empoli,H,27,5,6,2,11,10,13,2,3,2,0,0
2023-03-18,Monza,Cremonese,D,15,8,7,2,12,12,8,4,3,5,0,0
2023-03-18,Salernitana,Bologna,D,14,10,4,2,8,16,5,4,0,1,0,0
2023-03-18,Udinese,Milan,H,14,10,5,6,16,9,5,6,4,2,0,0
2023-03-19,Inter,Juventus,A,18,7,3,3,6,18,6,4,3,4,1,1
2023-03-19,Torino,Napoli,A,12,12,2,6,14,14,5,4,1,1,0,0
2023-03-19,Fiorentina,Lecce,H,18,8,3,2,14,21,1,3,1,3,0,0
2023-03-19,Lazio,Roma,H,12,8,5,3,18,13,5,2,4,4,1,2
2023-03-19,Sampdoria,Verona,H,11,16,4,6,10,11,5,8,3,2,0,0
2023-04-01,Juventus,Verona,H,10,9,2,3,14,22,3,5,1,2,0,0
2023-04-01,Cremonese,Atalanta,A,15,12,4,4,13,10,0,6,3,2,0,0
2023-04-01,Inter,Fiorentina,A,16,19,3,3,8,7,10,8,2,3,0,0
2023-04-02,Bologna,Udinese,H,11,15,4,5,17,10,2,7,1,1,0,0
2023-04-02,Monza,Lazio,A,11,8,3,4,13,8,8,3,5,2,0,0
2023-04-02,Spezia,Salernitana,D,14,12,3,2,12,12,9,5,0,1,0,0
2023-04-02,Roma,Sampdoria,H,28,6,11,3,11,13,10,3,3,5,0,1
2023-04-02,Napoli,Milan,A,20,14,4,8,11,9,10,4,1,2,0,0
2023-04-03,Empoli,Lecce,H,14,5,7,0,10,15,3,4,3,2,1,0
2023-04-03,Sassuolo,Torino,D,12,16,4,2,12,9,6,7,1,1,0,0
2023-04-07,Salernitana,Inter,D,11,25,3,11,14,10,2,8,2,2,0,0
2023-04-07,Lecce,Napoli,A,11,9,3,3,12,9,5,4,2,1,0,0
2023-04-07,Milan,Empoli,D,23,2,4,1,11,8,9,0,2,2,0,0
2023-04-08,Lazio,Juventus,H,9,11,4,4,11,15,6,6,2,5,0,0
2023-04-08,Verona,Sassuolo,H,11,17,3,5,12,14,4,10,3,4,0,0
2023-04-08,Torino,Roma,A,7,9,1,1,10,6,7,4,3,1,0,0
2023-04-08,Fiorentina,Spezia,D,19,4,4,3,12,29,8,4,0,7,0,0
2023-04-08,Atalanta,Bologna,A,15,13,6,6,6,5,6,0,3,2,0,0
2023-04-08,Sampdoria,Cremonese,A,13,17,9,4,14,15,3,3,2,3,0,0
2023-04-08,Udinese,Monza,D,14,12,5,5,12,21,4,2,1,3,0,0
2023-04-14,Spezia,Lazio,A,6,13,2,7,12,7,2,3,3,4,1,0
2023-04-14,Cremonese,Empoli,H,14,15,5,1,11,9,3,8,1,0,0,0
2023-04-15,Inter,Monza,A,25,7,6,2,13,4,5,2,2,2,0,0
2023-04-15,Bologna,Milan,D,6,19,2,5,12,17,2,6,3,4,0,0
2023-04-15,Napoli,Verona,D,9,5,1,2,11,16,4,0,1,4,0,0
2023-04-16,Sassuolo,Juventus,H,11,13,4,3,10,5,10,13,0,1,0,0
2023-04-16,Roma,Udinese,H,12,10,7,2,18,11,6,2,1,4,0,0
2023-04-16,Torino,Salernitana,D,16,8,5,1,14,14,4,2,0,1,0,0
2023-04-16,Lecce,Sampdoria,D,30,8,11,2,16,12,11,8,1,4,0,0
2023-04-17,Fiorentina,Atalanta,D,18,6,7,1,8,20,5,1,1,3,0,0
2023-04-21,Verona,Bologna,H,9,17,5,7,11,11,4,2,2,4,0,0
2023-04-22,Sampdoria,Spezia,D,13,19,3,7,9,11,9,9,1,1,0,0
2023-04-22,Salernitana,Sassuolo,H,13,11,5,2,11,15,4,8,1,2,0,0
2023-04-22,Lazio,Torino,A,10,7,5,3,13,13,3,4,2,4,0,0
2023-04-23,Empoli,Inter,A,11,16,3,4,6,13,5,4,1,1,0,0
2023-04-23,Udinese,Cremonese,H,17,12,9,2,13,11,3,8,2,3,0,0
2023-04-23,Milan,Lecce,H,8,9,5,4,6,10,4,2,1,0,0,0
2023-04-23,Juventus,Napoli,A,7,17,4,6,15,11,3,6,4,1,0,0
2023-04-23,Monza,Fiorentina,H,13,10,5,5,18,15,5,3,3,3,0,0
2023-04-24,Atalanta,Roma,H,7,14,4,1,15,11,3,4,3,1,0,0
2023-04-28,Lecce,Udinese,H,15,10,3,3,21,12,7,4,4,2,0,0
2023-04-28,Spezia,Monza,A,12,8,4,4,10,16,3,3,1,2,0,0
2023-04-29,Torino,Atalanta,A,4,9,4,5,6,10,3,3,1,1,0,0
2023-04-29,Roma,Milan,D,11,11,1,1,9,6,1,5,3,2,0,0
2023-04-30,Cremonese,Verona,D,12,14,5,6,10,16,3,5,0,0,1,0
2023-04-30,Bologna,Juventus,D,16,14,6,5,12,9,4,5,2,2,0,0
2023-04-30,Inter,Lazio,H,25,9,9,5,13,14,2,3,2,3,0,0
2023-04-30,Sassuolo,Empoli,H,13,7,4,1,12,10,7,5,2,1,1,0
2023-04-30,Napoli,Salernitana,D,24,5,8,2,13,11,10,0,2,2,0,0
2023-04-30,Fiorentina,Sampdoria,H,23,4,10,1,14,9,11,0,2,1,0,0
2023-05-03,Monza,Roma,D,8,14,4,8,13,15,4,3,3,4,0,1
2023-05-03,Lazio,Sassuolo,H,13,13,5,2,13,13,1,2,3,5,0,0
2023-05-03,Verona,Inter,A,7,20,2,10,4,11,2,7,0,0,0,0
2023-05-03,Salernitana,Fiorentina,D,4,12,3,3,18,15,2,3,3,5,0,0
2023-05-03,Juventus,Lecce,H,16,14,4,5,11,10,6,7,2,2,0,0
2023-05-03,Atalanta,Spezia,H,14,9,6,4,8,10,12,3,0,3,0,0
2023-05-03,Sampdoria,Torino,A,7,12,0,4,13,11,2,3,3,2,1,0
2023-05-03,Milan,Cremonese,D,18,6,5,2,12,12,10,0,0,3,0,1
2023-05-04,Empoli,Bologna,H,13,18,3,3,15,16,2,5,3,0,0,0
2023-05-04,Udinese,Napoli,D,7,7,3,4,15,13,2,6,1,0,0,0
2023-05-06,Milan,Lazio,H,10,8,3,0,10,8,6,4,2,4,0,0
2023-05-06,Roma,Inter,A,15,10,3,4,8,12,12,5,3,2,0,0
2023-05-06,Cremonese,Spezia,H,9,18,4,8,9,6,3,13,0,2,0,0
2023-05-07,Lecce,Verona,A,15,9,2,3,11,13,4,4,2,5,0,0
2023-05-07,Napoli,Fiorentina,H,10,15,3,3,12,15,0,5,0,0,0,0
2023-05-07,Atalanta,Juventus,A,24,10,1,5,13,16,7,3,1,2,0,0
2023-05-07,Torino,Monza,D,14,10,5,8,16,9,7,4,2,1,0,0
2023-05-08,Empoli,Salernitana,H,11,13,4,2,10,18,8,7,2,2,0,0
2023-05-08,Sassuolo,Bologna,D,6,12,2,3,12,14,4,4,1,1,0,0
2023-05-08,Udinese,Sampdoria,H,13,11,6,3,15,12,7,3,2,2,0,0
2023-05-12,Lazio,Lecce,D,20,13,6,4,11,13,2,3,3,5,0,0
2023-05-13,Inter,Sassuolo,H,11,16,3,5,12,8,1,5,2,3,0,0
2023-05-13,Salernitana,Atalanta,H,10,13,4,3,9,18,5,3,2,2,0,0
2023-05-13,Spezia,Milan,H,14,14,4,3,15,11,6,9,1,1,0,0
2023-05-14,Verona,Torino,A,14,15,4,8,8,17,3,4,3,2,0,0
2023-05-14,Fiorentina,Udinese,H,18,5,3,1,15,15,3,3,3,3,1,1
2023-05-14,Monza,Napoli,H,10,20,4,7,11,13,6,10,1,1,0,0
2023-05-14,Bologna,Roma,D,12,7,3,2,12,11,3,6,2,1,0,0
2023-05-14,Juventus,Cremonese,H,24,3,7,2,15,5,7,0,2,0,0,0
2023-05-15,Sampdoria,Empoli,D,13,16,3,4,16,14,1,2,3,4,0,0
2023-05-19,Sassuolo,Monza,A,13,16,4,5,10,17,6,3,2,5,1,0
2023-05-20,Atalanta,Verona,H,13,10,5,2,9,11,6,3,1,3,0,0
2023-05-20,Milan,Sampdoria,H,19,6,9,3,9,10,7,2,1,3,0,0
2023-05-20,Cremonese,Bologna,A,13,19,2,9,7,13,3,9,1,2,0,1
2023-05-21,Lecce,Spezia,D,6,14,1,0,15,16,2,5,2,3,0,0
2023-05-21,Torino,Fiorentina,D,10,8,4,1,9,11,3,3,1,2,0,0
2023-05-21,Napoli,Inter,H,22,6,9,2,10,14,4,1,1,2,0,1
2023-05-21,Udinese,Lazio,A,12,14,2,4,15,9,3,8,3,1,0,0
2023-05-22,Empoli,Juventus,H,14,19,7,4,20,19,3,7,2,2,0,0
2023-05-22,Roma,Salernitana,D,22,8,5,3,9,14,6,4,1,4,0,0
2023-05-26,Sampdoria,Sassuolo,D,17,22,3,8,14,10,8,4,1,2,0,0
2023-05-27,Inter,Atalanta,H,20,11,11,3,8,18,9,7,0,1,0,0
2023-05-27,Salernitana,Udinese,H,11,10,3,4,12,22,2,1,3,3,0,1
2023-05-27,Spezia,Torino,A,8,11,1,4,14,13,5,2,2,2,0,0
2023-05-27,Fiorentina,Roma,H,15,8,5,4,11,12,7,4,5,3,0,0
2023-05-28,Verona,Empoli,D,13,13,4,3,14,10,3,3,4,0,0,0
2023-05-28,Bologna,Napoli,D,18,11,6,8,17,10,4,4,1,3,0,0
2023-05-28,Monza,Lecce,A,5,9,1,1,11,20,1,3,2,3,0,0
2023-05-28,Lazio,Cremonese,H,12,11,8,5,15,8,4,3,2,2,1,0
2023-05-28,Juventus,Milan,A,16,9,3,3,12,10,4,5,1,2,0,0
2023-06-02,Sassuolo,Fiorentina,A,5,15,2,7,7,15,2,4,4,4,2,0
2023-06-03,Torino,Inter,A,17,14,5,4,6,7,6,4,1,2,0,0
2023-06-03,Cremonese,Salernitana,H,12,11,4,1,15,12,4,6,1,2,0,0
2023-06-03,Empoli,Lazio,A,7,21,1,11,7,10,6,7,3,2,1,0
2023-06-04,Napoli,Sampdoria,H,21,6,9,4,7,7,11,0,0,1,0,0
2023-06-04,Atalanta,Monza,H,20,8,10,4,13,8,5,1,1,2,0,1
2023-06-04,Lecce,Bologna,A,20,11,7,7,11,9,7,2,1,3,0,0
2023-06-04,Milan,Verona,H,14,6,5,1,5,18,7,1,1,4,0,0
2023-06-04,Udinese,Juventus,A,13,20,3,5,9,11,6,14,2,2,0,0
2023-06-04,Roma,Spezia,H,19,8,5,2,14,17,6,2,2,8,0,1
2023-08-19,Inter,Monza,H,22,12,3,2,8,13,8,3,1,1,0,0
2023-08-19,Empoli,Verona,A,10,10,4,4,17,18,2,4,2,2,0,0
2023-08-19,Frosinone,Napoli,A,4,19,1,8,14,17,4,6,3,3,0,0
2023-08-19,Genoa,Fiorentina,A,4,9,2,5,14,13,3,4,2,3,0,0
2023-08-20,Sassuolo,Atalanta,A,11,16,3,6,9,13,7,7,0,0,0,0
2023-08-20,Lecce,Lazio,H,23,10,7,4,12,16,5,2,3,2,0,0
2023-08-20,Udinese,Juventus,A,18,9,5,4,12,10,7,3,1,3,0,0
2023-08-20,Roma,Salernitana,D,13,3,3,2,12,9,9,1,0,4,0,0
2023-08-21,Torino,Cagliari,D,11,8,2,2,8,12,8,3,1,1,0,0
2023-08-21,Bologna,Milan,A,17,10,5,6,10,4,3,6,2,2,0,0
2023-08-26,Frosinone,Atalanta,H,13,18,5,6,10,10,3,7,1,2,0,0
2023-08-26,Monza,Empoli,H,20,18,5,6,14,7,6,5,1,2,0,0
2023-08-26,Milan,Torino,H,17,8,7,1,13,16,2,1,2,3,0,0
2023-08-26,Verona,Roma,H,5,23,3,7,17,12,1,12,1,3,1,0
2023-08-27,Napoli,Sassuolo,H,25,6,5,1,9,10,12,4,0,1,0,1
2023-08-27,Fiorentina,Lecce,D,9,6,4,2,13,12,3,3,1,3,0,0
2023-08-27,Juventus,Bologna,D,14,9,3,4,14,13,5,1,2,1,0,0
2023-08-27,Lazio,Genoa,A,16,5,2,3,9,16,15,1,4,2,0,0
2023-08-28,Salernitana,Udinese,D,9,14,4,6,12,19,7,5,4,4,0,0
2023-08-28,Cagliari,Inter,A,12,17,2,3,9,10,4,7,1,1,0,0
2023-09-01,Sassuolo,Verona,H,16,11,7,3,8,13,10,1,1,3,0,0
2023-09-01,Roma,Milan,A,13,9,2,4,14,15,3,5,2,4,0,1
2023-09-02,Atalanta,Monza,H,18,8,8,2,11,9,7,3,0,3,0,0
2023-09-02,Napoli,Lazio,A,22,6,4,2,8,9,7,2,1,2,0,0
2023-09-02,Bologna,Cagliari,H,16,7,7,1,9,13,5,2,1,2,0,0
2023-09-02,Udinese,Frosinone,D,12,12,6,2,14,9,3,5,2,2,0,0
2023-09-03,Inter,Fiorentina,H,21,6,11,2,13,12,1,1,1,1,0,0
2023-09-03,Torino,Genoa,H,10,7,3,2,13,7,4,0,2,5,0,0
2023-09-03,Empoli,Juventus,A,7,18,0,5,14,13,3,7,3,3,0,0
2023-09-03,Lecce,Salernitana,H,20,11,6,4,17,15,6,5,3,3,0,0
2023-09-16,Juventus,Lazio,H,17,16,7,5,13,13,7,9,5,1,0,0
2023-09-16,Inter,Milan,H,14,9,7,2,16,13,5,0,2,2,0,0
2023-09-16,Genoa,Napoli,D,8,12,3,4,14,8,3,1,3,2,0,0
2023-09-17,Roma,Empoli,H,14,8,9,2,15,5,2,6,2,2,0,0
2023-09-17,Fiorentina,Atalanta,H,15,11,8,4,8,14,3,4,1,2,0,0
2023-09-17,Monza,Lecce,D,25,4,6,3,17,11,10,1,6,1,1,1
2023-09-17,Cagliari,Udinese,D,10,11,1,1,12,11,4,6,2,1,1,0
2023-09-17,Frosinone,Sassuolo,H,16,18,6,7,10,9,5,6,4,2,0,0
2023-09-18,Salernitana,Torino,A,14,11,4,3,12,16,1,2,2,2,0,0
2023-09-18,Verona,Bologna,D,9,11,1,4,18,10,3,4,4,2,0,0
2023-09-22,Salernitana,Frosinone,D,19,9,6,3,12,12,8,6,2,2,0,0
2023-09-22,Lecce,Genoa,H,18,8,3,1,12,10,4,3,1,3,0,1
2023-09-23,Milan,Verona,H,9,10,4,2,13,9,2,3,4,2,0,0
2023-09-23,Sassuolo,Juventus,H,18,15,7,2,13,8,6,3,4,2,0,0
2023-09-23,Lazio,Monza,D,8,16,1,4,13,7,1,3,2,2,0,0
2023-09-24,Bologna,Napoli,D,5,12,2,4,16,12,5,5,4,5,0,0
2023-09-24,Torino,Roma,D,13,11,4,3,4,5,7,1,0,2,0,0
2023-09-24,Atalanta,Cagliari,H,10,11,6,1,6,11,7,7,1,2,0,0
2023-09-24,Udinese,Fiorentina,A,20,6,8,2,13,11,10,3,0,1,0,0
2023-09-24,Empoli,Inter,A,7,23,1,6,15,11,3,6,2,2,0,0
2023-09-26,Juventus,Lecce,H,14,2,5,0,14,15,5,1,2,5,0,1
2023-09-27,Empoli,Salernitana,H,13,14,6,2,18,13,10,2,2,1,0,0
2023-09-27,Napoli,Udinese,H,23,13,10,3,11,10,8,4,1,1,0,0
2023-09-27,Lazio,Torino,H,6,7,3,2,12,13,4,2,1,4,0,0
2023-09-27,Cagliari,Milan,A,16,17,6,6,13,6,3,5,3,1,0,0
2023-09-27,Verona,Atalanta,A,11,8,2,2,10,25,4,1,2,3,0,0
2023-09-27,Inter,Sassuolo,A,13,13,3,6,10,8,8,6,0,1,0,0
2023-09-28,Frosinone,Fiorentina,D,11,19,3,6,6,11,8,10,3,3,0,0
2023-09-28,Monza,Bologna,D,12,7,3,5,9,13,7,5,5,3,0,1
2023-09-28,Genoa,Roma,H,8,13,4,3,7,12,1,7,4,3,0,0
2023-09-30,Lecce,Napoli,A,9,15,4,6,11,11,3,7,3,2,0,0
2023-09-30,Salernitana,Inter,A,12,16,3,6,12,10,3,3,2,1,0,0
2023-09-30,Milan,Lazio,H,14,13,7,4,15,5,7,1,3,2,0,0
2023-10-01,Bologna,Empoli,H,21,12,9,4,11,16,2,6,2,4,0,0
2023-10-01,Udinese,Genoa,D,11,8,2,4,12,12,5,0,2,2,1,0
2023-10-01,Atalanta,Juventus,D,15,5,2,3,13,7,5,2,1,2,0,0
2023-10-01,Roma,Frosinone,H,11,8,5,0,12,11,7,3,1,2,0,0
2023-10-02,Fiorentina,Cagliari,H,14,6,2,4,10,10,4,2,1,1,0,0
2023-10-02,Sassuolo,Monza,A,19,13,7,4,8,10,7,4,0,0,0,0
2023-10-02,Torino,Verona,D,8,5,2,2,6,11,10,1,1,1,0,0
2023-10-06,Lecce,Sassuolo,D,13,14,4,1,9,15,5,3,2,3,0,0
2023-10-06,Empoli,Udinese,D,18,11,3,1,11,15,5,7,1,2,0,0
2023-10-07,Inter,Bologna,D,14,8,5,3,11,9,7,7,2,3,0,0
2023-10-07,Juventus,Torino,H,17,10,6,1,10,8,7,3,1,1,0,0
2023-10-07,Genoa,Milan,A,7,12,1,3,10,13,3,2,3,5,1,1
2023-10-08,Monza,Salernitana,H,16,8,7,5,8,16,7,7,1,2,0,0
2023-10-08,Frosinone,Verona,H,11,16,2,4,9,12,2,4,1,4,0,0
2023-10-08,Lazio,Atalanta,H,12,12,4,4,7,10,4,6,1,1,0,0
2023-10-08,Cagliari,Roma,A,16,11,2,5,15,13,4,3,2,3,0,0
2023-10-08,Napoli,Fiorentina,A,16,12,4,3,4,14,6,4,2,4,0,0
2023-10-21,Verona,Napoli,A,15,22,9,10,12,9,5,8,3,2,0,0
2023-10-21,Torino,Inter,A,7,14,3,4,13,8,2,4,1,2,0,0
2023-10-21,Sassuolo,Lazio,A,9,18,2,6,6,10,5,7,1,5,0,0
2023-10-22,Milan,Juventus,A,7,14,1,4,12,16,6,3,1,4,1,0
2023-10-22,Atalanta,Genoa,H,13,15,8,4,17,9,8,4,4,2,0,0
2023-10-22,Salernitana,Cagliari,D,13,13,2,6,11,12,8,5,3,4,0,0
2023-10-22,Bologna,Frosinone,H,12,12,6,5,10,14,4,5,2,2,0,1
2023-10-22,Roma,Monza,H,21,11,4,4,11,11,8,5,2,4,0,1
2023-10-23,Udinese,Lecce,D,12,12,6,1,11,15,2,7,3,5,0,0
2023-10-23,Fiorentina,Empoli,A,19,7,7,3,13,17,13,3,1,3,0,0
2023-10-27,Genoa,Salernitana,H,8,7,4,2,11,19,7,0,3,4,0,0
2023-10-28,Sassuolo,Bologna,D,17,9,6,5,11,10,6,2,1,4,0,0
2023-10-28,Lecce,Torino,A,11,10,6,2,17,19,3,0,3,5,0,0
2023-10-28,Juventus,Verona,H,30,7,6,1,13,8,5,1,3,2,0,0
2023-10-29,Napoli,Milan,D,17,20,4,6,14,10,6,4,4,3,1,0
2023-10-29,Inter,Roma,H,19,3,3,1,14,9,8,0,3,4,0,0
2023-10-29,Cagliari,Frosinone,H,24,10,6,6,8,7,5,7,1,4,0,0
2023-10-29,Monza,Udinese,D,10,10,4,3,15,11,10,3,2,1,0,0
2023-10-30,Lazio,Fiorentina,H,11,9,4,5,12,17,0,4,3,3,0,0
2023-10-30,Empoli,Atalanta,A,9,18,2,6,10,13,3,6,4,0,0,0
2023-11-03,Bologna,Lazio,H,6,11,2,1,12,8,2,6,2,5,0,0
2023-11-04,Salernitana,Napoli,A,10,21,3,8,15,10,8,9,1,1,0,0
2023-11-04,Atalanta,Inter,A,14,10,4,4,13,9,6,1,4,1,1,0
2023-11-04,Milan,Udinese,A,14,12,5,2,13,14,11,5,1,2,0,0
2023-11-05,Roma,Lecce,H,15,15,5,4,18,11,5,2,3,5,0,0
2023-11-05,Fiorentina,Juventus,A,25,4,4,3,12,21,9,2,1,3,0,0
2023-11-05,Verona,Monza,A,16,12,5,6,6,12,2,6,1,2,0,0
2023-11-05,Cagliari,Genoa,H,12,8,4,2,14,11,1,1,4,2,0,0
2023-11-06,Frosinone,Empoli,H,17,10,5,2,7,9,9,2,3,2,0,0
2023-11-06,Torino,Sassuolo,H,21,5,9,2,9,6,9,2,1,1,0,0
2023-11-10,Sassuolo,Salernitana,D,29,9,9,2,12,14,11,0,2,1,0,0
2023-11-10,Genoa,Verona,H,16,7,6,1,9,16,6,7,1,4,0,0
2023-11-11,Lecce,Milan,D,14,10,5,6,12,16,3,1,4,6,0,1
2023-11-11,Juventus,Cagliari,H,18,11,4,2,14,8,12,4,3,1,0,0
2023-11-11,Monza,Torino,D,12,12,5,5,11,11,3,1,2,2,0,0
2023-11-12,Lazio,Roma,D,7,8,2,1,12,13,4,1,3,4,0,0
2023-11-12,Inter,Frosinone,H,21,12,6,3,7,16,9,4,0,1,0,0
2023-11-12,Fiorentina,Bologna,H,12,11,4,4,19,15,0,3,2,2,0,0
2023-11-12,Udinese,Atalanta,D,13,8,4,2,13,13,7,7,2,3,0,0
2023-11-12,Napoli,Empoli,A,18,8,7,3,11,13,8,3,1,1,0,0
2023-11-25,Milan,Fiorentina,H,9,20,6,4,9,10,3,11,1,2,0,0
2023-11-25,Salernitana,Lazio,H,13,13,6,2,11,12,4,9,5,3,0,0
2023-11-25,Atalanta,Napoli,A,16,11,5,4,15,9,5,4,2,2,0,0
2023-11-26,Cagliari,Monza,D,17,12,6,4,10,15,10,11,1,2,0,0
2023-11-26,Empoli,Sassuolo,A,11,17,9,9,20,15,6,5,4,2,0,0
2023-11-26,Frosinone,Genoa,H,9,13,5,3,5,14,4,2,2,4,0,0
2023-11-26,Roma,Udinese,H,12,6,5,2,8,15,7,1,1,3,0,0
2023-11-26,Juventus,Inter,D,4,8,1,4,12,13,1,0,2,1,0,0
2023-11-27,Bologna,Torino,H,13,9,2,3,16,15,3,2,3,4,0,0
2023-11-27,Verona,Lecce,D,19,14,11,5,15,17,4,2,1,2,0,0
2023-12-01,Monza,Juventus,A,16,18,1,7,12,8,7,3,1,2,0,0
2023-12-02,Genoa,Empoli,D,21,9,1,1,15,19,5,3,3,1,0,0
2023-12-02,Milan,Frosinone,H,10,15,3,3,11,6,6,7,1,1,0,0
2023-12-02,Lazio,Cagliari,H,10,9,5,2,11,12,4,3,0,2,0,1
2023-12-03,Lecce,Bologna,D,14,11,4,4,12,18,6,3,3,2,0,0
2023-12-03,Fiorentina,Salernitana,H,22,11,9,1,13,12,3,2,1,0,0,0
2023-12-03,Udinese,Verona,D,12,13,6,4,16,13,5,3,2,5,0,0
2023-12-03,Sassuolo,Roma,A,8,15,2,7,10,11,1,11,4,1,1,0
2023-12-03,Napoli,Inter,A,15,11,4,4,2,13,6,4,2,2,0,0
2023-12-04,Torino,Atalanta,H,9,10,5,4,12,14,4,3,2,2,0,0
2023-12-08,Juventus,Napoli,H,11,13,2,1,11,12,3,6,2,4,0,0
2023-12-09,Inter,Udinese,H,17,11,8,1,9,6,6,1,0,1,0,0
2023-12-09,Verona,Lazio,D,5,14,1,5,16,11,1,7,2,4,1,0
2023-12-09,Atalanta,Milan,H,19,14,7,4,11,11,6,4,1,5,0,1
2023-12-10,Monza,Genoa,H,6,16,3,1,11,13,2,3,1,2,0,0
2023-12-10,Salernitana,Bologna,A,9,10,2,5,20,15,5,1,7,2,0,0
2023-12-10,Roma,Fiorentina,D,4,14,1,8,14,14,1,6,5,3,2,1
2023-12-10,Frosinone,Torino,D,11,16,5,3,13,17,3,8,3,3,0,0
2023-12-11,Empoli,Lecce,D,18,14,6,5,14,18,8,3,2,2,0,0
2023-12-11,Cagliari,Sassuolo,H,18,8,6,4,15,15,10,4,1,7,0,1
2023-12-15,Genoa,Juventus,D,11,11,3,4,14,12,6,8,2,3,0,0
2023-12-16,Lecce,Frosinone,H,18,11,6,5,8,14,5,4,1,4,0,0
2023-12-16,Napoli,Cagliari,H,21,9,5,3,9,10,5,3,5,3,0,0
2023-12-16,Torino,Empoli,H,10,7,3,2,15,10,6,4,4,2,0,0
2023-12-17,Lazio,Inter,A,13,12,4,4,13,15,8,7,1,2,1,0
2023-12-17,Bologna,Roma,H,8,8,2,3,16,16,0,4,4,4,0,0
2023-12-17,Fiorentina,Verona,H,5,19,3,7,11,12,1,6,3,1,0,0
2023-12-17,Udinese,Sassuolo,D,9,21,7,7,13,6,1,13,3,1,1,0
2023-12-17,Milan,Monza,H,17,21,9,4,8,8,4,5,1,2,0,0
2023-12-18,Atalanta,Salernitana,H,20,10,11,3,9,11,10,7,1,2,0,0
2023-12-22,Empoli,Lazio,A,21,14,7,7,6,17,8,9,3,2,0,0
2023-12-22,Sassuolo,Genoa,A,12,14,3,5,11,9,3,6,2,1,0,0
2023-12-22,Monza,Fiorentina,A,7,14,2,5,12,16,1,4,3,4,0,0
2023-12-22,Salernitana,Milan,D,19,21,7,9,16,11,6,6,3,1,1,0
2023-12-23,Verona,Cagliari,H,13,12,5,3,8,19,11,7,3,4,0,1
2023-12-23,Roma,Napoli,H,17,7,4,2,19,12,4,0,7,4,0,2
2023-12-23,Torino,Udinese,D,14,10,4,4,10,11,8,2,2,2,0,0
2023-12-23,Bologna,Atalanta,H,9,12,1,2,10,14,2,3,2,4,0,0
2023-12-23,Frosinone,Juventus,A,10,13,3,3,6,12,8,8,0,2,0,0
2023-12-23,Inter,Lecce,H,20,11,8,5,8,14,16,2,1,3,0,1
2023-12-29,Fiorentina,Torino,H,12,6,3,3,11,15,4,2,4,2,0,0
2023-12-29,Napoli,Monza,D,25,8,9,3,10,21,10,1,4,4,0,0
2023-12-29,Genoa,Inter,D,13,16,4,6,13,15,8,2,2,2,0,0
2023-12-29,Lazio,Frosinone,H,13,11,5,2,18,15,6,2,3,2,0,0
2023-12-30,Juventus,Roma,H,13,11,4,2,15,14,2,2,1,1,0,0
2023-12-30,Milan,Sassuolo,H,20,12,2,6,8,7,6,5,0,1,0,0
2023-12-30,Verona,Salernitana,A,11,9,0,3,14,13,7,6,2,2,0,0
2023-12-30,Cagliari,Empoli,D,15,5,3,1,18,18,8,6,1,3,0,0
2023-12-30,Atalanta,Lecce,H,17,15,4,2,10,16,5,6,2,2,0,0
2023-12-30,Udinese,Bologna,H,15,14,7,5,15,14,7,7,2,5,0,0
2024-01-05,Bologna,Genoa,D,21,3,8,1,8,10,11,2,3,3,0,0
2024-01-06,Inter,Verona,H,15,8,6,3,16,15,7,0,0,2,0,1
2024-01-06,Frosinone,Monza,A,10,7,5,2,11,16,5,1,3,5,0,0
2024-01-06,Lecce,Cagliari,D,15,14,2,2,20,14,7,6,1,1,0,0
2024-01-06,Sassuolo,Fiorentina,H,7,9,1,3,10,14,1,8,3,2,0,0
2024-01-07,Empoli,Milan,A,17,13,2,6,9,13,6,6,1,2,0,0
2024-01-07,Torino,Napoli,H,10,10,6,3,7,10,2,5,0,2,0,1
2024-01-07,Udinese,Lazio,A,13,7,2,2,16,22,4,4,5,3,0,0
2024-01-07,Salernitana,Juventus,A,8,18,3,3,9,15,2,8,3,5,1,0
2024-01-07,Roma,Atalanta,D,16,8,6,2,14,14,6,5,1,6,0,0
2024-01-13,Napoli,Salernitana,H,20,6,7,2,15,10,8,3,3,2,0,0
2024-01-13,Monza,Inter,A,9,20,2,7,6,12,4,5,2,2,0,0
2024-01-13,Genoa,Torino,D,11,6,6,0,11,11,8,4,3,2,0,0
2024-01-13,Verona,Empoli,H,12,14,7,1,20,17,5,9,4,3,1,0
2024-01-14,Lazio,Lecce,H,8,11,2,3,14,12,2,5,4,4,0,0
2024-01-14,Cagliari,Bologna,H,4,11,2,4,12,8,2,5,3,2,0,0
2024-01-14,Fiorentina,Udinese,D,10,12,3,6,14,13,4,4,1,1,0,0
2024-01-14,Milan,Roma,H,17,12,5,5,12,9,2,5,2,3,0,0
2024-01-15,Atalanta,Frosinone,H,21,8,9,5,11,8,8,2,0,1,0,0
2024-01-16,Juventus,Sassuolo,H,12,8,5,4,9,9,5,2,0,2,0,0
